,molecule_chembl_id,units,IC50,smiles,pIC50
555,CHEMBL1940660,nM,258.0,N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccccc3)c3ccc(N4CCNCC4)cc3)o2)cn1,6.58838029403677
556,CHEMBL1940661,nM,177.0,N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3cccnc3)c3ccc(N4CCNCC4)cc3)o2)cn1,6.752026733638193
557,CHEMBL1938680,nM,5500.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,5.259637310505756
558,CHEMBL1938682,nM,96.0,O=C1Nc2ccc(N3CCNCC3)cc2Cc2cc(-c3ccc(Cl)cc3)oc21,7.017728766960431
559,CHEMBL1938683,nM,110.0,N#Cc1ccc(-c2cc3c(o2)C(=O)Nc2ccc(N4CCNCC4)cc2C3)cc1,6.958607314841775
560,CHEMBL1938684,nM,7.0,Clc1ccc(-c2cc3c(o2)-c2nccn2-c2ccc(N4CCNCC4)cc2C3)cc1,8.154901959985743
561,CHEMBL1938685,nM,2.9,N#Cc1ccc(-c2cc3c(o2)-c2nccn2-c2ccc(N4CCNCC4)cc2C3)cc1,8.537602002101044
562,CHEMBL1938686,nM,9.3,Clc1ccc(-c2cc3c(o2)-c2nncn2-c2ccc(N4CCNCC4)cc2C3)cc1,8.031517051446064
563,CHEMBL1938687,nM,3.8,N#Cc1ccc(-c2cc3c(o2)-c2nncn2-c2ccc(N4CCNCC4)cc2C3)cc1,8.42021640338319
564,CHEMBL1938688,nM,15.0,Fc1ccc(-c2cc3c(o2)-c2nncn2-c2ccc(N4CCNCC4)cc2C3)cc1,7.823908740944319
565,CHEMBL1938689,nM,9.2,Cc1cnc2n1-c1ccc(N3CCNCC3)cc1Cc1cc(-c3ccc(Cl)cc3)oc1-2,8.036212172654444
566,CHEMBL1938690,nM,880.0,Cc1nnc2n1-c1ccc(N3CCNCC3)cc1Cc1cc(-c3ccc(Cl)cc3)oc1-2,6.055517327849831
567,CHEMBL1938691,nM,18.0,Clc1ccc(-c2cc3c(o2)-c2nccn2-c2ccc(N4CCNCC4)cc2OC3)cc1,7.7447274948966935
568,CHEMBL1938692,nM,110.0,O=C1Nc2ccc(N3CCNCC3)cc2OCc2cc(-c3ccc(Cl)cc3)oc21,6.958607314841775
569,CHEMBL2017442,nM,8000.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccccc2Cl)o1,5.096910013008056
570,CHEMBL2017444,nM,7600.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2Cl)o1,5.119186407719209
571,CHEMBL2017445,nM,5900.0,Cc1cc(Cl)ccc1-c1ccc(C(=O)Nc2ccc(N3CCNCC3)cc2)o1,5.229147988357855
572,CHEMBL2017446,nM,20000.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(C(F)(F)F)cc2)o1,4.698970004336019
573,CHEMBL2017447,nM,22000.0,COc1ccc(-c2ccc(C(=O)Nc3ccc(N4CCNCC4)cc3)o2)cc1,4.657577319177793
574,CHEMBL2017448,nM,6900.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)s2)o1,5.161150909262744
575,CHEMBL2017449,nM,6700.0,O=C(Nc1ccc(N2CCNCC2)c(F)c1)c1ccc(-c2ccc(Cl)cc2)o1,5.173925197299173
576,CHEMBL1392696,nM,6000.0,CN1CCN(c2ccc(NC(=O)c3ccc(-c4ccc(Cl)cc4)o3)cc2)CC1,5.221848749616356
577,CHEMBL2017452,nM,2100.0,O=C(Nc1ccc(C2=CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,5.6777807052660805
578,CHEMBL2017453,nM,15000.0,O=C(Nc1ccc(N2CCNCC2=O)cc1)c1ccc(-c2ccc(Cl)cc2)o1,4.823908740944319
579,CHEMBL2017454,nM,9000.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)s1,5.045757490560675
580,CHEMBL2017455,nM,9500.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1csc(-c2ccc(Cl)cc2)n1,5.022276394711152
581,CHEMBL2017456,nM,7500.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1cc(-c2ccc(Cl)cc2)on1,5.1249387366083
582,CHEMBL2017457,nM,11000.0,O=C(Nc1ccc(N2CCNCC2)cc1)c1cccc(-c2ccc(Cl)cc2)n1,4.958607314841775
583,CHEMBL2017458,nM,600.0,CN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,6.221848749616356
584,CHEMBL2017459,nM,130.0,CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,6.886056647693163
585,CHEMBL2017460,nM,650.0,CCCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,6.187086643357144
586,CHEMBL2017461,nM,1200.0,CC(C)N(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,5.920818753952375
587,CHEMBL2017462,nM,440.0,CCCCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,6.356547323513812
588,CHEMBL2017463,nM,100.0,Cn1ccnc1CN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,7.0
589,CHEMBL2017619,nM,90.0,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccncc1)c1ccc(N2CCNCC2)cc1,7.045757490560675
590,CHEMBL2036449,nM,3400.0,Clc1ccc(-c2ccc(-c3nocc3-c3ccc(N4CCNCC4)cc3)o2)cc1,5.468521082957745
591,CHEMBL2036451,nM,6200.0,O=c1onc(-c2ccc(-c3ccc(Cl)cc3)o2)n1-c1ccc(N2CCNCC2)cc1,5.207608310501746
592,CHEMBL2036452,nM,50.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.301029995663981
593,CHEMBL2036453,nM,3700.0,Clc1ccc(-c2ccc(C3ON=C(c4ccccc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,5.431798275933005
594,CHEMBL2036454,nM,110.0,N#Cc1ccc(-c2ccc(C3=NOCCN3c3ccc(N4CCNCC4)cc3)o2)cc1,6.958607314841775
595,CHEMBL2036455,nM,1400.0,Clc1ccc(-c2ccc(C3=NOCCCN3c3ccc(N4CCNCC4)cc3)o2)cc1,5.853871964321762
596,CHEMBL2036456,nM,30.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccn4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.522878745280337
597,CHEMBL2036457,nM,50.0,Clc1ccc(-c2ccc(C3=NOC(c4cccnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.301029995663981
598,CHEMBL2036458,nM,30.0,Clc1ccc(-c2ccc(C3=NOC(c4ccncc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.522878745280337
599,CHEMBL2036459,nM,60.0,Fc1ccc(C2ON=C(c3ccc(-c4ccc(Cl)cc4)o3)N2c2ccc(N3CCNCC3)cc2)nc1,7.221848749616356
600,CHEMBL2036460,nM,60.0,Clc1ccc(-c2ccc(C3=NOC(c4ccncn4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.221848749616356
601,CHEMBL2036461,nM,70.0,Clc1ccc(-c2ccc(C3=NOC(c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.154901959985743
602,CHEMBL2036598,nM,160.0,Fc1ccc(C2ON=C(c3ccc(-c4ccc(Cl)cc4)o3)N2c2ccc(N3CCNCC3)cc2)cc1,6.795880017344075
603,CHEMBL2036599,nM,100.0,Fc1ccc(C2ON=C(c3ccc(-c4ccc(Cl)cc4)o3)N2c2ccc(N3CCNCC3)cc2)c(F)c1,7.0
604,CHEMBL2036600,nM,190.0,Fc1cc(F)cc(C2ON=C(c3ccc(-c4ccc(Cl)cc4)o3)N2c2ccc(N3CCNCC3)cc2)c1,6.721246399047171
605,CHEMBL2036601,nM,70.0,Clc1ccc(-c2ccc(C3=NOC(c4c[nH]cn4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.154901959985743
606,CHEMBL2036602,nM,1200.0,Clc1ccc(-c2ccc(C3=NOC(c4cnc(-c5ccccc5)nc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,5.920818753952375
607,CHEMBL2036603,nM,330.0,Clc1ccc(-c2ccc(C3=NOC(c4ccc(-c5ncccn5)cc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,6.481486060122112
608,CHEMBL2036604,nM,100.0,Clc1ccc(-c2ccc(C3=NOC(c4ccc(-c5cncnc5)cc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.0
609,CHEMBL2036605,nM,380.0,Clc1ccc(-c2ccc(C3=NOC(c4cccc(-c5cncnc5)c4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,6.42021640338319
610,CHEMBL2036606,nM,40.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.3979400086720375
611,CHEMBL2036607,nM,180.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cccnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,6.7447274948966935
612,CHEMBL2036608,nM,480.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4ccccc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,6.318758762624412
613,CHEMBL2036609,nM,1300.0,Clc1cccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)c1,5.886056647693163
614,CHEMBL2036610,nM,50.0,Fc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,7.301029995663981
615,CHEMBL2036611,nM,970.0,Clc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1Cl,6.013228265733755
616,CHEMBL2036612,nM,220.0,Fc1cc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)ccc1Cl,6.657577319177793
617,CHEMBL2036613,nM,790.0,c1ccc(C2ON=C(c3ccc(-c4ccncc4)o3)N2c2ccc(N3CCNCC3)cc2)c(-c2cncnc2)c1,6.102372908709558
618,CHEMBL2036614,nM,310.0,COc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,6.508638306165727
619,CHEMBL2036616,nM,8.0,N#Cc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1,8.096910013008056
620,CHEMBL2036617,nM,5300.0,N#Cc1cccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)c1,5.275724130399211
621,CHEMBL2036618,nM,190.0,Clc1ccc(-c2ccc(C3=NOC(c4ccncc4)N3c3ccc(C4CCNCC4)cc3)o2)cc1,6.721246399047171
622,CHEMBL1231206,nM,5.0,Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,8.301029995663981
623,CHEMBL1185204,nM,130.0,N#Cc1c(N)nc2c(c1N)Cc1cc(O)c(O)cc1O2,6.886056647693163
624,CHEMBL1235213,nM,11000.0,CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,4.958607314841775
625,CHEMBL2163608,nM,8400.0,Cc1nc2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2s1,5.075720713938118
626,CHEMBL2163616,nM,7600.0,COCCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1,5.119186407719209
627,CHEMBL2163604,nM,1200.0,CCOc1ccc(Nc2c(C)c(N[C@@H]3CCCNC3)nc3ccnn23)cc1,5.920818753952375
628,CHEMBL2163605,nM,1500.0,CCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccccc1Cl,5.823908740944319
629,CHEMBL2163606,nM,1700.0,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccccc1Cl,5.769551078621726
630,CHEMBL2163607,nM,200.0,N[C@H]1CC[C@H](Nc2cc(Nc3ccccc3Cl)n3nccc3n2)CC1,6.698970004336019
631,CHEMBL2163611,nM,76.0,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc2c(cnn2C)c1,7.119186407719209
632,CHEMBL2163610,nM,57.0,CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,7.2441251443275085
633,CHEMBL2163609,nM,140.0,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(C(=O)NC2CCCC2)cc1,6.853871964321762
634,CHEMBL2163612,nM,160.0,Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(OCCN2CCOCC2)cc1,6.795880017344075
635,CHEMBL2163615,nM,3000.0,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1cccc(OCc2ccccc2)c1,5.522878745280337
636,CHEMBL2163614,nM,1900.0,CCOC(=O)c1cccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)c1,5.721246399047171
637,CHEMBL2163613,nM,1400.0,CCOc1cccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)c1,5.853871964321762
638,CHEMBL2163617,nM,700.0,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(OCc2ccccc2)cc1,6.154901959985743
639,CHEMBL2163618,nM,700.0,CCOC(=O)c1ccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)cc1,6.154901959985743
640,CHEMBL2163619,nM,7000.0,N[C@H]1CC[C@H](Nc2cc(NCc3ccccc3)n3nccc3n2)CC1,5.154901959985743
641,CHEMBL2163620,nM,11000.0,N[C@H]1CC[C@H](Nc2cc(NCC3CCCCC3)n3nccc3n2)CC1,4.958607314841775
642,CHEMBL2163621,nM,12000.0,CC(C)CCNc1cc(N[C@H]2CC[C@H](N)CC2)nc2ccnn12,4.920818753952375
643,CHEMBL2163623,nM,700.0,CCc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,6.154901959985743
644,CHEMBL2163624,nM,510.0,Cc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,6.292429823902063
645,CHEMBL2163625,nM,570.0,CCOc1ccc(Nc2c(C)c(O[C@H]3CC[C@H](N)CC3)nc3ccnn23)cc1,6.2441251443275085
646,CHEMBL2163627,nM,26000.0,CCOc1ccc(Nc2c(C)c(N(C)C3CCCNC3)nc3ccnn23)cc1,4.585026652029182
647,CHEMBL2163628,nM,400.0,CCOc1ccc(Nc2c(C)c(NC3CCCNC3)nc3ccnn23)cc1,6.3979400086720375
648,CHEMBL2163977,nM,83000.0,CCOc1ccc(Nc2c(C)c(NCCO)nc3ccnn23)cc1,4.080921907623926
649,CHEMBL2163353,nM,4100.0,CCOc1ccc(Nc2c(C)c(NCCCCN)nc3ccnn23)cc1,5.3872161432802645
650,CHEMBL2163978,nM,8700.0,CCOc1ccc(Nc2c(C)c(NCCCN)nc3ccnn23)cc1,5.060480747381382
651,CHEMBL2163979,nM,2500.0,CCOc1ccc(Nc2c(C)c(NCCN)nc3ccnn23)cc1,5.6020599913279625
652,CHEMBL2163980,nM,89000.0,CCOc1ccc(Nc2c(C)c(N[C@H]3CC[C@H](O)CC3)nc3ccnn23)cc1,4.050609993355088
653,CHEMBL2163981,nM,360.0,CCOc1ccc(Nc2c(C)c(N[C@H]3CC[C@H](N)CC3)nc3ccnn23)cc1,6.443697499232712
654,CHEMBL2163984,nM,400.0,Fc1ccc(Nc2cc(NC3CCCNC3)nc3ccnn23)cc1Cl,6.3979400086720375
655,CHEMBL2163985,nM,25000.0,Fc1ccc(Nc2cc(NC3CCNCC3)nc3ccnn23)cc1Cl,4.6020599913279625
656,CHEMBL2163989,nM,2000.0,CCN[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1,5.698970004336019
657,CHEMBL2163991,nM,1600.0,N[C@H]1CC[C@H](Nc2nc3ccnn3c(Nc3ccc(F)c(Cl)c3)c2-c2ccccc2)CC1,5.795880017344075
658,CHEMBL2163992,nM,600.0,CCCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,6.221848749616356
659,CHEMBL2163993,nM,400.0,CCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,6.3979400086720375
660,CHEMBL2163994,nM,400.0,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,6.3979400086720375
661,CHEMBL2163995,nM,9200.0,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3ncc(Br)c3n2)CC1,5.036212172654444
662,CHEMBL2163996,nM,8100.0,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3ncc(Cl)c3n2)CC1,5.09151498112135
663,CHEMBL2163997,nM,3100.0,N#Cc1cnn2c(Nc3ccc(F)c(Cl)c3)cc(N[C@H]3CC[C@H](N)CC3)nc12,5.508638306165727
664,CHEMBL2163999,nM,1300.0,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(F)c(Cl)c3)n3nccc3n2)CC1,5.886056647693163
665,CHEMBL2312654,nM,18570.0,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,4.73118809626022
666,CHEMBL2312652,nM,30000.0,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,4.522878745280337
667,CHEMBL2312649,nM,30000.0,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,4.522878745280337
668,CHEMBL2312646,nM,30000.0,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,4.522878745280337
669,CHEMBL2312645,nM,30000.0,COc1ccccc1CNc1ncc(C(=O)NC2CCN(C)CC2)c(NC2CCCC2)n1,4.522878745280337
670,CHEMBL2036343,nM,16000.0,O=C1/C(=C/c2ccccn2)CSC/C1=C\c1ccccn1,4.795880017344075
671,CHEMBL2338333,nM,9800.0,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,5.008773924307505
672,CHEMBL574646,nM,6700.0,O=C1/C(=C/c2ccccn2)CNC/C1=C\c1ccccn1,5.173925197299173
673,CHEMBL2381612,nM,1980.0,NC(=O)c1ncc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,5.703334809738469
674,CHEMBL2381611,nM,840.0,NC(=O)c1ncc(N[C@H]2CCCNC2)c2nc(-c3ccc(Cl)cc3)cn12,6.075720713938118
675,CHEMBL2381607,nM,4000.0,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)n2cc(-c3ccc(Cl)cc3)nc12,5.3979400086720375
676,CHEMBL2381605,nM,910.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c2nc(-c3ccc(F)cc3)cn12,6.040958607678906
677,CHEMBL2381604,nM,910.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c2nc(-c3ccc4ccccc4c3)cn12,6.040958607678906
678,CHEMBL2381603,nM,820.0,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)c(Cl)c3)cn12,6.086186147616283
679,CHEMBL2381602,nM,1900.0,NC(=O)c1cnc(N[C@H]2CC[C@@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,5.721246399047171
680,CHEMBL2381601,nM,60.0,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,7.221848749616356
681,CHEMBL2381600,nM,400.0,CN[C@H]1CC[C@H](Nc2ncc(C(N)=O)n3cc(-c4ccc(Cl)cc4)nc23)CC1,6.3979400086720375
682,CHEMBL2381599,nM,4090.0,NCCCNc1ncc(C(N)=O)n2cc(-c3ccc(Cl)cc3)nc12,5.388276691992658
683,CHEMBL2381598,nM,4150.0,NC(=O)c1cnc(NC2CCNCC2)c2nc(-c3ccc(Cl)cc3)cn12,5.3819519032879075
684,CHEMBL2381597,nM,10000.0,NC(=O)c1cnc(Nc2cccnc2)c2nc(-c3ccc(Cl)cc3)cn12,5.0
685,CHEMBL2381596,nM,650.0,NC(=O)c1cnc(N[C@H]2CCCNC2)c2nc(-c3ccc(Cl)cc3)cn12,6.187086643357144
686,CHEMBL2385550,nM,8.9,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(C4CCNCC4)cc2C3(F)F)cc1,8.050609993355087
687,CHEMBL2385549,nM,3.0,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(C4CCNCC4)cc2C3)cc1,8.522878745280337
688,CHEMBL2385548,nM,1.9,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(N4CCNCC4)cc2C3)cc1,8.721246399047171
689,CHEMBL2385547,nM,5.7,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cncnc1,8.244125144327509
690,CHEMBL2385546,nM,6.8,COc1ccncc1-c1ccccc1CN1C(=O)c2oc(-c3ccc(C#N)cc3)cc2Cc2cc(N3CCNCC3)ccc21,8.167491087293763
691,CHEMBL2385545,nM,8.4,COc1ncccc1-c1ccccc1CN1C(=O)c2oc(-c3ccc(C#N)cc3)cc2Cc2cc(N3CCNCC3)ccc21,8.075720713938118
692,CHEMBL2385544,nM,21.0,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cccnc2)c2ccc(N4CCNCC4)cc2C3)cc1,7.6777807052660805
693,CHEMBL2385543,nM,22.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1cccnc1,7.657577319177793
694,CHEMBL2385085,nM,39.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1-c1ccncc1,7.4089353929735005
695,CHEMBL2385542,nM,4.9,COc1cncc(-c2ccccc2CN2C(=O)c3oc(-c4ccc(C#N)cc4)cc3Cc3cc(N4CCNCC4)ccc32)c1,8.309803919971486
696,CHEMBL2385541,nM,21.0,COc1cc(-c2ccccc2CN2C(=O)c3oc(-c4ccc(Cl)cc4)cc3Cc3cc(N4CCNCC4)ccc32)ccn1,7.6777807052660805
697,CHEMBL2385540,nM,14.0,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncc(F)c2)c2ccc(N4CCNCC4)cc2C3)cc1,7.853871964321762
698,CHEMBL2385539,nM,74.0,N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cccc(F)c2)c2ccc(N4CCNCC4)cc2C3)cc1,7.130768280269024
699,CHEMBL2385538,nM,28.0,N#Cc1ccc(-c2cc3c(o2)C(=O)Nc2ccc(C4CCNCC4)cc2C3)cc1,7.552841968657781
700,CHEMBL2385537,nM,14.0,O=C1Nc2ccc(C3CCNCC3)cc2Cc2cc(-c3ccc(Cl)cc3)oc21,7.853871964321762
701,CHEMBL2385536,nM,52.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccc1Br,7.2839966563652006
702,CHEMBL2385535,nM,64.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1Cc1ccccn1,7.1938200260161125
703,CHEMBL2385534,nM,107.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1CC(F)F,6.97061622231479
704,CHEMBL2385533,nM,110.0,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc2N1CC1CC1,6.958607314841775
705,CHEMBL2385532,nM,12.0,C=CCN1C(=O)c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc21,7.920818753952375
706,CHEMBL2385531,nM,79.0,CN1C(=O)c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CCNCC3)ccc21,7.102372908709558
707,CHEMBL3263640,nM,13330.0,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,4.875169850586141
708,CHEMBL3314140,nM,2139.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3)o2)cc1,5.669789215428472
709,CHEMBL3315292,nM,26.0,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(C4(O)CCNCC4)cc3)o2)cc1,7.585026652029182
710,CHEMBL3315291,nM,24.9,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(C4(F)CCNCC4)cc3)o2)cc1,7.603800652904264
711,CHEMBL3315290,nM,25.8,OC1(c2ccc(-n3ccnc3-c3ccc(-c4ccc(Cl)cc4)o3)cc2)CCNCC1,7.58838029403677
712,CHEMBL3315289,nM,66.5,FC1(c2ccc(-n3ccnc3-c3ccc(-c4ccc(Cl)cc4)o3)cc2)CCNCC1,7.1771783546968955
713,CHEMBL3315288,nM,74.9,Clc1ccc(-c2ccc(-c3nccn3-c3ccc([C@@H]4CNCCO4)cc3)o2)cc1,7.125518182300533
714,CHEMBL3315287,nM,55.3,Clc1ccc(-c2ccc(-c3nccn3-c3ccc([C@H]4CNCCO4)cc3)o2)cc1,7.257274868695301
715,CHEMBL3315286,nM,65.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(C4C=CCNC4)cc3)o2)cc1,7.187086643357144
716,CHEMBL3315285,nM,3390.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(-c4cccnc4)cc3)o2)cc1,5.4698003017969175
717,CHEMBL3314158,nM,3730.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(-c4ccncc4)cc3)o2)cc1,5.428291168191312
718,CHEMBL3314157,nM,160.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(C4CCCCN4)cc3)o2)cc1,6.795880017344075
719,CHEMBL3314156,nM,26.0,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(C4CCCNC4)cc3)o2)cc1,7.585026652029182
720,CHEMBL3314155,nM,36.7,Clc1ccc(-c2ccc(-c3nccn3-c3ccc(C4CCNCC4)cc3)o2)cc1,7.435333935747911
721,CHEMBL3314154,nM,35.7,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)c(Br)c3)o2)cc1,7.447331783887806
722,CHEMBL3314153,nM,7.7,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)c(Cl)c3)o2)cc1,8.113509274827518
723,CHEMBL3314152,nM,43.5,N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)cc3-c3cncnc3)o2)cc1,7.361510743045363
